Year,School Name,School Slug,School Area ID,Phase,Total Vacancies,Total Applicants,Balloting Required,Vacancies Balloted,Applicants Balloted,PR Cap,Remarks,Balloting Details,Source URL,Scraped At,Vacancy Delta,Utilisation Rate,Oversubscribed
2025,Endeavour Primary School,endeavour-primary-school,411,2B,58,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,58,0.0,False
2025,Endeavour Primary School,endeavour-primary-school,411,2C,174,68,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,106,0.3908,False
2025,Endeavour Primary School,endeavour-primary-school,411,2CS,106,66,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,40,0.6226,False
2025,Evergreen Primary School,evergreen-primary-school,422,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Evergreen Primary School,evergreen-primary-school,422,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Evergreen Primary School,evergreen-primary-school,422,2A,46,6,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,40,0.1304,False
2025,Evergreen Primary School,evergreen-primary-school,422,2B,33,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,33,0.0,False
2025,Evergreen Primary School,evergreen-primary-school,422,2C,100,68,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,32,0.68,False
2025,Evergreen Primary School,evergreen-primary-school,422,2CS,32,26,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,6,0.8125,False
2025,Fairfield Methodist School (Primary),fairfield-methodist-school-primary,417,0,270,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,270,0.0,False
2025,Fairfield Methodist School (Primary),fairfield-methodist-school-primary,417,1,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Fairfield Methodist School (Primary),fairfield-methodist-school-primary,417,2A,97,103,True,41,46,,,Conducted for: Singapore Citizen children residing outside 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-6,1.0619,True
2025,Fairfield Methodist School (Primary),fairfield-methodist-school-primary,417,2B,20,30,True,20,21,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-10,1.5,True
2025,Fairfield Methodist School (Primary),fairfield-methodist-school-primary,417,2C,42,70,True,42,47,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-28,1.6667,True
2025,Fairfield Methodist School (Primary),fairfield-methodist-school-primary,417,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Farrer Park Primary School,farrer-park-primary-school,398,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Farrer Park Primary School,farrer-park-primary-school,398,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Farrer Park Primary School,farrer-park-primary-school,398,2A,81,13,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,68,0.1605,False
2025,Farrer Park Primary School,farrer-park-primary-school,398,2B,43,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,43,0.0,False
2025,Farrer Park Primary School,farrer-park-primary-school,398,2C,129,24,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,105,0.186,False
2025,Farrer Park Primary School,farrer-park-primary-school,398,2CS,105,65,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,40,0.619,False
2025,Fengshan Primary School,fengshan-primary-school,415,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Fengshan Primary School,fengshan-primary-school,415,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Fengshan Primary School,fengshan-primary-school,415,2A,58,51,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,7,0.8793,False
2025,Fengshan Primary School,fengshan-primary-school,415,2B,23,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,23,0.0,False
2025,Fengshan Primary School,fengshan-primary-school,415,2C,69,93,True,9,15,,,Conducted for: Singapore Citizen children residing between 1km and 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-24,1.3478,True
2025,Fengshan Primary School,fengshan-primary-school,415,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Fern Green Primary School,fern-green-primary-school,397,0,280,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,280,0.0,False
2025,Fern Green Primary School,fern-green-primary-school,397,1,220,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,220,0.0,False
2025,Fern Green Primary School,fern-green-primary-school,397,2A,125,32,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,93,0.256,False
2025,Fern Green Primary School,fern-green-primary-school,397,2B,51,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,51,0.0,False
2025,Fern Green Primary School,fern-green-primary-school,397,2C,153,85,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,68,0.5556,False
2025,Fern Green Primary School,fern-green-primary-school,397,2CS,68,40,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,28,0.5882,False
2025,Fernvale Primary School,fernvale-primary-school,397,0,280,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,280,0.0,False
2025,Fernvale Primary School,fernvale-primary-school,397,1,220,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,220,0.0,False
2025,Fernvale Primary School,fernvale-primary-school,397,2A,117,20,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,97,0.1709,False
2025,Fernvale Primary School,fernvale-primary-school,397,2B,52,1,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,51,0.0192,False
2025,Fernvale Primary School,fernvale-primary-school,397,2C,156,72,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,84,0.4615,False
2025,Fernvale Primary School,fernvale-primary-school,397,2CS,85,38,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,47,0.4471,False
2025,First Toa Payoh Primary School,first-toa-payoh-primary-school,412,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,First Toa Payoh Primary School,first-toa-payoh-primary-school,412,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,First Toa Payoh Primary School,first-toa-payoh-primary-school,412,2A,98,8,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,90,0.0816,False
2025,First Toa Payoh Primary School,first-toa-payoh-primary-school,412,2B,50,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,50,0.0,False
2025,First Toa Payoh Primary School,first-toa-payoh-primary-school,412,2C,151,10,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,141,0.0662,False
2025,First Toa Payoh Primary School,first-toa-payoh-primary-school,412,2CS,141,32,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,109,0.227,False
2025,Frontier Primary School,frontier-primary-school,408,0,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Frontier Primary School,frontier-primary-school,408,1,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Frontier Primary School,frontier-primary-school,408,2A,66,78,True,66,68,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-12,1.1818,True
2025,Frontier Primary School,frontier-primary-school,408,2B,20,23,False,0,0,,,No balloting was conducted. Places were offered only to Singapore Citizen children residing within 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-3,1.15,True
2025,Frontier Primary School,frontier-primary-school,408,2C,40,66,True,40,53,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-26,1.65,True
2025,Frontier Primary School,frontier-primary-school,408,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Fuchun Primary School,fuchun-primary-school,422,0,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Fuchun Primary School,fuchun-primary-school,422,1,120,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,120,0.0,False
2025,Fuchun Primary School,fuchun-primary-school,422,2A,51,17,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,34,0.3333,False
2025,Fuchun Primary School,fuchun-primary-school,422,2B,31,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,31,0.0,False
2025,Fuchun Primary School,fuchun-primary-school,422,2C,94,47,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,47,0.5,False
2025,Fuchun Primary School,fuchun-primary-school,422,2CS,48,3,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,45,0.0625,False
2025,Fuhua Primary School,fuhua-primary-school,404,0,220,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,220,0.0,False
2025,Fuhua Primary School,fuhua-primary-school,404,1,160,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,160,0.0,False
2025,Fuhua Primary School,fuhua-primary-school,404,2A,85,28,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,57,0.3294,False
2025,Fuhua Primary School,fuhua-primary-school,404,2B,39,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,39,0.0,False
2025,Fuhua Primary School,fuhua-primary-school,404,2C,119,31,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,88,0.2605,False
2025,Fuhua Primary School,fuhua-primary-school,404,2CS,88,22,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,66,0.25,False
2025,Gan Eng Seng Primary School,gan-eng-seng-primary-school,401,0,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Gan Eng Seng Primary School,gan-eng-seng-primary-school,401,1,90,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,90,0.0,False
2025,Gan Eng Seng Primary School,gan-eng-seng-primary-school,401,2A,62,7,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,55,0.1129,False
2025,Gan Eng Seng Primary School,gan-eng-seng-primary-school,401,2B,39,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,39,0.0,False
2025,Gan Eng Seng Primary School,gan-eng-seng-primary-school,401,2C,116,17,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,99,0.1466,False
2025,Gan Eng Seng Primary School,gan-eng-seng-primary-school,401,2CS,100,8,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,92,0.08,False
2025,Geylang Methodist School (Primary),geylang-methodist-school-primary,405,0,270,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,270,0.0,False
2025,Geylang Methodist School (Primary),geylang-methodist-school-primary,405,1,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Geylang Methodist School (Primary),geylang-methodist-school-primary,405,2A,113,31,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,82,0.2743,False
2025,Geylang Methodist School (Primary),geylang-methodist-school-primary,405,2B,47,4,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,43,0.0851,False
2025,Geylang Methodist School (Primary),geylang-methodist-school-primary,405,2C,138,138,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,1.0,False
2025,Geylang Methodist School (Primary),geylang-methodist-school-primary,405,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Gongshang Primary School,gongshang-primary-school,413,0,240,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,240,0.0,False
2025,Gongshang Primary School,gongshang-primary-school,413,1,180,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,180,0.0,False
2025,Gongshang Primary School,gongshang-primary-school,413,2A,67,203,True,67,124,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-136,3.0299,True
2025,Gongshang Primary School,gongshang-primary-school,413,2B,20,17,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,3,0.85,False
2025,Gongshang Primary School,gongshang-primary-school,413,2C,44,117,True,44,106,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-73,2.6591,True
2025,Gongshang Primary School,gongshang-primary-school,413,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Greendale Primary School,greendale-primary-school,418,0,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Greendale Primary School,greendale-primary-school,418,1,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Greendale Primary School,greendale-primary-school,418,2A,86,18,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,68,0.2093,False
2025,Greendale Primary School,greendale-primary-school,418,2B,43,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,43,0.0,False
2025,Greendale Primary School,greendale-primary-school,418,2C,128,24,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,104,0.1875,False
2025,Greendale Primary School,greendale-primary-school,418,2CS,104,31,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,73,0.2981,False
2025,Greenridge Primary School,greenridge-primary-school,420,0,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Greenridge Primary School,greenridge-primary-school,420,1,90,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,90,0.0,False
2025,Greenridge Primary School,greenridge-primary-school,420,2A,41,14,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,27,0.3415,False
2025,Greenridge Primary School,greenridge-primary-school,420,2B,29,1,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,28,0.0345,False
2025,Greenridge Primary School,greenridge-primary-school,420,2C,87,27,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,60,0.3103,False
2025,Greenridge Primary School,greenridge-primary-school,420,2CS,60,5,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,55,0.0833,False
2025,Greenwood Primary School,greenwood-primary-school,422,0,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Greenwood Primary School,greenwood-primary-school,422,1,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Greenwood Primary School,greenwood-primary-school,422,2A,41,10,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,31,0.2439,False
2025,Greenwood Primary School,greenwood-primary-school,422,2B,30,0,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,30,0.0,False
2025,Greenwood Primary School,greenwood-primary-school,422,2C,91,75,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,16,0.8242,False
2025,Greenwood Primary School,greenwood-primary-school,422,2CS,16,22,False,0,0,,,No balloting was conducted. Places were offered to all Singapore Citizen children.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-6,1.375,True
2025,Haig Girls' School,haig-girls-school,405,0,190,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,190,0.0,False
2025,Haig Girls' School,haig-girls-school,405,1,130,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,130,0.0,False
2025,Haig Girls' School,haig-girls-school,405,2A,79,23,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,56,0.2911,False
2025,Haig Girls' School,haig-girls-school,405,2B,39,20,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,19,0.5128,False
2025,Haig Girls' School,haig-girls-school,405,2C,98,83,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,15,0.8469,False
2025,Haig Girls' School,haig-girls-school,405,2CS,15,29,True,9,16,,,Conducted for: Singapore Citizen children residing between 1km and 2km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-14,1.9333,True
2025,Henry Park Primary School,henry-park-primary-school,400,0,300,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,300,0.0,False
2025,Henry Park Primary School,henry-park-primary-school,400,1,240,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,240,0.0,False
2025,Henry Park Primary School,henry-park-primary-school,400,2A,131,99,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,32,0.7557,False
2025,Henry Park Primary School,henry-park-primary-school,400,2B,31,31,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,1.0,False
2025,Henry Park Primary School,henry-park-primary-school,400,2C,63,93,True,63,76,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-30,1.4762,True
2025,Henry Park Primary School,henry-park-primary-school,400,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Holy Innocents' Primary School,holy-innocents-primary-school,424,0,270,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,270,0.0,False
2025,Holy Innocents' Primary School,holy-innocents-primary-school,424,1,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Holy Innocents' Primary School,holy-innocents-primary-school,424,2A,107,102,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,5,0.9533,False
2025,Holy Innocents' Primary School,holy-innocents-primary-school,424,2B,22,44,True,22,36,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-22,2.0,True
2025,Holy Innocents' Primary School,holy-innocents-primary-school,424,2C,45,110,True,45,96,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-65,2.4444,True
2025,Holy Innocents' Primary School,holy-innocents-primary-school,424,2CS,0,0,False,0,0,,No registration in Phase 2C Supplementary was conducted as all vacancies were filled by Phase 2C.,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,0,0.0,False
2025,Hong Wen School,hong-wen-school,398,0,210,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,210,0.0,False
2025,Hong Wen School,hong-wen-school,398,1,150,0,,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,150,0.0,False
2025,Hong Wen School,hong-wen-school,398,2A,62,38,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,24,0.6129,False
2025,Hong Wen School,hong-wen-school,398,2B,28,23,False,0,0,,,,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,5,0.8214,False
2025,Hong Wen School,hong-wen-school,398,2C,62,153,True,62,137,,,Conducted for: Singapore Citizen children residing within 1km of the school.,https://www.moe.gov.sg/primary/p1-registration/past-vacancies-and-balloting-data,2026-06-20T07:11:57.521969+00:00,-91,2.4677,True
